Number  Other         RA  (J2000)  Dec        K      sem    N       J-H    sem    N       H-K    sem    N
        Name                                                                                     
FS 113  p117-f    04 00 14.07 +53 10 38.5   12.432 (0.005) [06]    0.372 (0.003) [06]    0.109 (0.005) [06]
FS 114  Hy214     04 19 41.72 +16 45 22.4   13.445 (0.006) [05]    0.604 (0.002) [06]    0.337 (0.006) [05]
FS 115  b216-b5   04 23 18.17 +26 41 16.4   10.171 (0.004) [06]    1.585 (0.009) [07]    0.772 (0.004) [07]
FS 116  b216-b7   04 23 50.18 +26 40 07.7   10.949 (0.002) [07]    1.261 (0.007) [06]    0.511 (0.003) [07]
FS 117  b216-b9   04 23 56.61 +26 36 38.0   10.078 (0.004) [07]    0.950 (0.008) [07]    0.437 (0.002) [07]
FS 118  b216-b13  04 24 33.49 +26 33 37.8   10.446 (0.005) [06]    0.723 (0.005) [06]    0.266 (0.001) [06]
FS 119  fs2-53    05 02 57.44 -01 46 42.6    9.851 (0.004) [06]    0.045 (0.006) [06]    0.019 (0.002) [06]
FS 120  lhs216    06 14 01.44 +15 09 58.3   10.626 (0.006) [06]    0.503 (0.004) [07]    0.199 (0.006) [07]
FS 121  s772-g    06 59 46.82 -04 54 33.2   11.315 (0.003) [07]    0.561 (0.003) [07]    0.108 (0.003) [07]
FS 122  p161-d    07 00 52.02 +48 29 24.0   11.338 (0.003) [07]    0.268 (0.003) [06]    0.046 (0.003) [07]
FS 123  p486-r    08 51 11.88 +11 45 21.5   10.211 (0.004) [10]   -0.012 (0.002) [10]   -0.022 (0.004) [10]
FS 124  lhs254    08 54 12.07 -08 04 58.9   10.776 (0.004) [06]    0.481 (0.006) [07]    0.266 (0.005) [07]
FS 125  p259-c    09 03 20.60 +34 21 03.9   10.374 (0.005) [10]    0.376 (0.002) [09]    0.052 (0.003) [10]
FS 126  p487-f    09 19 18.73 +10 55 54.2   11.680 (0.005) [10]    0.564 (0.003) [10]    0.105 (0.003) [09]
FS 127  p212-c    10 06 29.03 +41 01 26.6   11.654 (0.004) [10]    0.261 (0.004) [09]    0.040 (0.003) [10]
FS 128  lhs2347   11 05 10.40 +07 06 48.7   12.078 (0.004) [05]    0.616 (0.003) [05]    0.309 (0.005) [06]
FS 129  lhs2397a  11 21 48.95 -13 13 07.9   10.709 (0.006) [08]    0.724 (0.006) [08]    0.425 (0.002) [07]
FS 130  p264-f    11 24 55.92 +34 44 38.5   12.252 (0.003) [06]    0.596 (0.006) [07]    0.099 (0.004) [06]
FS 131  p266-c    12 14 25.40 +35 35 55.6   11.314 (0.005) [05]    0.259 (0.003) [06]    0.032 (0.004) [05]
FS 132  s860-d    12 21 39.36 -00 07 13.3   11.836 (0.004) [06]    0.290 (0.003) [07]    0.034 (0.005) [06]
FS 133  p172-e    13 15 52.80 +46 06 36.9   11.877 (0.004) [05]    0.367 (0.005) [05]    0.060 (0.003) [04]
FS 134  lhs2924   14 28 43.37 +33 10 41.5   10.747 (0.004) [06]    0.746 (0.004) [06]    0.424 (0.002) [06]
FS 135  s867-v    14 40 58.04 -00 27 46.6   11.594 (0.003) [05]    0.344 (0.003) [05]    0.046 (0.002) [06]
FS 136  S868-G    14 59 32.05 -00 06 17.0   11.883 (0.005) [06]    0.553 (0.004) [06]    0.090 (0.004) [06]
FS 137  p565-c    16 26 42.72 +05 52 20.3   11.829 (0.006) [05]    0.273 (0.006) [07]    0.045 (0.003) [06]
FS 138  p275-a    16 28 06.72 +34 58 48.3   10.412 (0.006) [07]    0.030 (0.006) [06]    0.002 (0.002) [07]
FS 139  p137-f    16 33 52.96 +54 28 22.1   12.103 (0.006) [07]    0.512 (0.006) [07]    0.091 (0.003) [07]
FS 140  s587-t    17 13 22.65 -18 53 33.8   10.369 (0.006) [05]    0.369 (0.004) [05]    0.060 (0.005) [05]
FS 141  p389-d    17 48 58.87 +23 17 43.7   10.812 (0.006) [07]    0.303 (0.004) [07]    0.061 (0.003) [07]
FS 142  Ser-EC51  18 29 51.26 +01 13 19.0   13.393 (0.011) [02]    1.495 (0.005) [02]    0.750 (0.006) [02]
FS 143  Ser-EC68  18 29 53.79 +01 13 29.9   13.018 (0.010) [04]    2.336 (0.011) [03]    1.200 (0.005) [04]
FS 144  Ser-EC84  18 29 56.90 +01 12 47.1   11.046 (0.001) [02]    2.513 (0.017) [02]    1.302 (0.010) [02]
FS 145  Ser-EC160 18 30 05.81 +01 13 47.3   12.160 (0.006) [04]    3.234 (0.049) [04]    1.562 (0.009) [04]
FS 146  p280-u    18 54 04.01 +37 07 18.6   10.141 (0.005) [05]    0.511 (0.005) [05]    0.070 (0.003) [05]
FS 147  p230-a    19 01 55.27 +42 29 19.6    9.866 (0.004) [04]    0.028 (0.004) [05]    0.015 (0.003) [05]
FS 148  s810-b    19 41 23.52 -03 50 56.1    9.478 (0.004) [05]    0.020 (0.008) [05]    0.011 (0.005) [05]
FS 149  p338-c    20 00 39.25 +29 58 40.0   10.086 (0.009) [06]    0.023 (0.008) [06]   -0.003 (0.003) [06]
FS 150  fs2-22    20 36 08.44 +49 38 23.5    9.960 (0.005) [08]    0.154 (0.007) [09]    0.044 (0.003) [09]
FS 151  p340-h    21 04 14.75 +30 30 21.2   11.876 (0.007) [08]    0.274 (0.006) [08]    0.061 (0.005) [08]
FS 152  p460-e    22 27 16.12 +19 16 59.2   11.057 (0.005) [09]    0.521 (0.005) [08]    0.062 (0.004) [09]
FS 153  s820-e    23 02 32.07 -03 58 53.1   10.896 (0.004) [06]    0.580 (0.005) [07]    0.105 (0.002) [07]
FS 154  s893-d    23 18 10.08 +00 32 55.6   11.064 (0.005) [06]    0.264 (0.003) [07]    0.042 (0.003) [07]
FS 155  fs2-27    23 49 47.82 +34 13 05.1    9.413 (0.006) [06]    0.511 (0.003) [05]    0.085 (0.003) [06]
